Wavelength (nm),Normalized
449.28,0.0003018720249063
449.32,0.0003018716370608
449.37,0.0003018713764678
449.41,0.0003018712431272
449.45,0.000301871237039
449.49,0.0003018713582033
449.53,0.0003018705779818
449.58,0.0003018656602721
449.62,0.0003018505278434
449.66,0.0003018026062749
449.7,0.0003016579704504
449.74,0.0003009827934754
449.79,0.0002995406156799
449.83,0.0002963691087813
449.87,0.0002897978444782
449.91,0.0002775992758407
449.96,0.0002358967976471
450.0,0.0001994996146565
450.04,0.000194739407879
450.08,0.0002900091483771
450.12,0.0004325410071429
450.17,0.0012522524403857
450.21,0.0031965358695731
450.25,0.0068501174907848
450.29,0.0128670512077785
450.34,0.0214942053381373
450.38,0.0338255525638358
450.42,0.0494499204841717
450.46,0.0671798574722756
450.5,0.0851346453202663
450.55,0.1013217341649156
450.59,0.1130489253473987
450.63,0.1183655978679087
450.67,0.1164117098759232
450.71,0.1077110149139323
450.76,0.0930542137857942
450.8,0.0755563613597162
450.84,0.0572834680108414
450.88,0.0403905166795887
450.93,0.02643656530952
450.97,0.0161814369471947
451.01,0.0088637135837178
451.05,0.0043057543179445
451.09,0.0018770310883925
451.14,0.0009415146326683
451.18,0.0003947443645321
451.22,0.0002061936770972
451.26,0.0001801947098178
451.3,0.000215535210068
451.35,0.000268580248418
451.39,0.0002843133599105
451.43,0.0002934584663523
451.47,0.0002981478793032
451.52,0.0003003974708945
451.56,0.0003015027415188
451.6,0.0003017480511432
451.64,0.0003018324959335
451.68,0.0003018601904056
451.73,0.0003018695575344
451.77,0.0003018710972251
451.81,0.0003018714860369
451.85,0.0003018715779281
451.9,0.0003018715985281
451.94,0.000301871603236
451.98,0.0003018716037637
452.02,0.0003018716038577
452.06,0.0003018716038736
452.11,0.0003018716038763
452.15,0.0003018716038765
452.19,0.0003018716038765
452.23,0.0003018716038765
452.27,0.0003018716038765
452.32,0.0003018716038765
452.36,0.0003018716038765
452.4,0.0003018716038765
452.44,0.0003018716038765
452.49,0.0003018716038765
452.53,0.0003018716038765
452.57,0.0003018716038765
452.61,0.0003018716038765
452.65,0.0003018716038765
452.7,0.0003018716038765
452.74,0.0003018716038765
452.78,0.0003018716038765
452.82,0.0003018716038765
452.86,0.0003018716038765
452.91,0.0003018716038765
452.95,0.0003018716038765
452.99,0.0003018716038765
453.03,0.0003018716038765
453.08,0.0003018716038765
453.12,0.0003018716038765
453.16,0.0003018716038765
453.2,0.0003018716038765
453.24,0.0003018716038765
453.29,0.0003018716038765
453.33,0.0003018716038765
453.37,0.0003018716038765
453.41,0.0003018716038765
453.46,0.0003018716038765
453.5,0.0003018716038765
453.54,0.0003018716038765
453.58,0.0003018716038765
453.62,0.0003018716038765
453.67,0.0003018716038765
453.71,0.0003018716038765
453.75,0.0003018716038765
453.79,0.0003018716038765
453.83,0.0003018716038765
453.88,0.0003018716038765
453.92,0.0003018716038765
453.96,0.0003018716038765
454.0,0.0003018716038765
454.05,0.0003018716038765
454.09,0.0003018716038765
454.13,0.0003018716038765
454.17,0.0003018716038765
454.21,0.0003018716038765
454.26,0.0003018716038765
454.3,0.0003018716038765
454.34,0.0003018716038765
454.38,0.0003018716038765
454.42,0.0003018716038765
454.47,0.0003018716038765
454.51,0.0003018716038765
454.55,0.0003018716038765
454.59,0.0003018716038765
454.64,0.0003018716038765
454.68,0.0003018716038765
454.72,0.0003018716038765
454.76,0.0003018716038765
454.8,0.0003018716038765
454.85,0.0003018716038765
454.89,0.0003018716038765
454.93,0.0003018716038765
454.97,0.0003018716038765
455.02,0.0003018716038765
455.06,0.0003018716038765
455.1,0.0003018716038765
455.14,0.0003018716038765
455.18,0.0003018716038765
455.23,0.0003018716038765
455.27,0.0003018716038765
455.31,0.0003018716038765
455.35,0.0003018716038765
455.39,0.0003018716038765
455.44,0.0003018716038765
455.48,0.0003018716038765
455.52,0.0003018716038765
455.56,0.0003018716038765
455.61,0.0003018716038765
455.65,0.0003018716038766
455.69,0.0003018716038766
455.73,0.0003018716038766
455.77,0.0003018716038766
455.82,0.0003018716038766
455.86,0.0003018716038766
455.9,0.0003018716038766
455.94,0.0003018716038766
455.98,0.0003018716038766
456.03,0.0003018716038766
456.07,0.0003018716038766
456.11,0.0003018716038766
456.15,0.0003018716038766
456.2,0.0003018716038766
456.24,0.0003018716038766
456.28,0.0003018716038766
456.32,0.0003018716038766
456.36,0.0003018716038766
456.41,0.0003018716038766
456.45,0.0003018716038766
456.49,0.0003018716038766
456.53,0.0003018716038766
456.58,0.0003018716038766
456.62,0.0003018716038766
456.66,0.0003018716038766
456.7,0.0003018716038766
456.74,0.0003018716038766
456.79,0.0003018716038766
456.83,0.0003018716038766
456.87,0.0003018716038766
456.91,0.0003018716038766
456.95,0.0003018716038766
457.0,0.0003018716038766
457.04,0.0003018716038766
457.08,0.0003018716038766
457.12,0.0003018716038766
457.17,0.0003018716038766
457.21,0.0003018716038766
457.25,0.0003018716038766
457.29,0.0003018716038766
457.33,0.0003018716038766
457.38,0.0003018716038766
457.42,0.0003018716038766
457.46,0.0003018716038766
457.5,0.0003018716038766
457.54,0.0003018716038766
457.59,0.0003018716038766
457.63,0.0003018716038766
457.67,0.0003018716038766
457.71,0.0003018716038766
457.76,0.0003018716038766
457.8,0.0003018716038766
457.84,0.0003018716038766
457.88,0.0003018716038766
457.92,0.0003018716038766
457.97,0.0003018716038766
458.01,0.0003018716038766
458.05,0.0003018716038766
458.09,0.0003018716038766
458.14,0.0003018716038766
458.18,0.0003018716038766
458.22,0.0003018716038766
458.26,0.0003018716038766
458.3,0.0003018716038766
458.35,0.0003018716038766
458.39,0.0003018716038766
458.43,0.0003018716038766
458.47,0.0003018716038766
458.51,0.0003018716038766
458.56,0.0003018716038766
458.6,0.0003018716038766
458.64,0.0003018716038766
458.68,0.0003018716038766
458.73,0.0003018716038766
458.77,0.0003018716038766
458.81,0.0003018716038766
458.85,0.0003018716038766
458.89,0.0003018716038766
458.94,0.0003018716038766
458.98,0.0003018716038766
459.02,0.0003018716038766
459.06,0.0003018716038766
459.1,0.0003018716038766
459.15,0.0003018716038766
459.19,0.0003018716038766
459.23,0.0003018716038766
459.27,0.0003018716038766
459.32,0.0003018716038766
459.36,0.0003018716038766
459.4,0.0003018716038766
459.44,0.0003018716038766
459.48,0.0003018716038766
459.53,0.0003018716038766
459.57,0.0003018716038766
459.61,0.0003018716038766
459.65,0.0003018716038766
459.7,0.0003018716038766
459.74,0.0003018716038766
459.78,0.0003018716038766
459.82,0.0003018716038766
459.86,0.0003018716038766
459.91,0.0003018716038766
459.95,0.0003018716038766
459.99,0.0003018716038766
460.03,0.0003018716038766
460.07,0.0003018716038766
460.12,0.0003018716038766
460.16,0.0003018716038766
460.2,0.0003018716038766
460.24,0.0003018716038766
460.29,0.0003018716038766
460.33,0.0003018716038766
460.37,0.0003018716038766
460.41,0.0003018716038766
460.45,0.0003018716038766
460.5,0.0003018716038766
460.54,0.0003018716038766
460.58,0.0003018716038766
460.62,0.0003018716038766
460.66,0.0003018716038766
460.71,0.0003018716038766
460.75,0.0003018716038766
460.79,0.0003018716038766
460.83,0.0003018716038766
460.88,0.0003018716038766
460.92,0.0003018716038766
460.96,0.0003018716038766
461.0,0.0003018716038766
461.04,0.0003018716038766
461.09,0.0003018716038766
461.13,0.0003018716038766
461.17,0.0003018716038766
461.21,0.0003018716038766
461.26,0.0003018716038766
461.3,0.0003018716038766
461.34,0.0003018716038766
461.38,0.0003018716038766
461.42,0.0003018716038766
461.47,0.0003018716038766
461.51,0.0003018716038766
461.55,0.0003018716038766
461.59,0.0003018716038766
461.63,0.0003018716038766
461.68,0.0003018716038765
461.72,0.0003018716038761
461.76,0.0003018716038733
461.8,0.0003018716038561
461.85,0.0003018716036821
461.89,0.0003018716028218
461.93,0.000301871598492
461.97,0.0003018715777548
462.01,0.0003018714844145
462.06,0.0003018708303756
462.1,0.0003018685719573
462.14,0.0003018605285481
462.18,0.0003018331298126
462.22,0.0003016892636515
462.27,0.0003013285191302
462.31,0.0003003900492828
462.35,0.0002980496824256
462.39,0.0002926408699348
462.44,0.0002720517995965
462.48,0.0002422116038749
462.52,0.0002012648286269
462.56,0.0001582770108856
462.6,5.823524429253338e-07
462.65,9.258891767361727e-05
462.69,0.0007284330061621
462.73,0.0024395568801414
462.77,0.0060654892517549
