Wavelength (nm),Normalized
307.48,0.0001028652598638
307.5,0.0001028652508392
307.52,0.0001028652447642
307.55,0.0001028652416388
307.57,0.000102865241463
307.6,0.0001028652442369
307.62,0.0001028652337691
307.65,0.0001028652071532
307.68,0.0001028650261083
307.7,0.000102864695176
307.73,0.0001028628182333
307.75,0.0001028555736901
307.77,0.0001028458350039
307.8,0.0001027986314475
307.82,0.0001027468961876
307.85,0.0001024981391844
307.88,0.0001023135673829
307.9,0.0001022608145381
307.93,0.0001009518518581
307.95,0.0001012591761917
307.98,9.896415045440087e-05
308.0,0.0001055429033705
308.02,0.0001111319814335
308.05,0.0001268502103921
308.07,0.0002119179728497
308.1,0.0003430160470937
308.12,0.0006324561989486
308.15,0.0011032068472712
308.18,0.0017144123145247
308.2,0.0026103013727666
308.23,0.0037196860352392
308.25,0.0050853816695611
308.27,0.0066553510080229
308.3,0.0083097415414062
308.32,0.0098737716705341
308.35,0.0111842216309705
308.38,0.0120587224806504
308.4,0.0123502109068011
308.43,0.0120610998243745
308.45,0.0112304405129497
308.48,0.0099478843236411
308.5,0.0083958001985136
308.52,0.0067918970944448
308.55,0.0052408990774726
308.57,0.0038297256284173
308.6,0.0026804715481265
308.62,0.0017287653049392
308.65,0.0010448963563991
308.68,0.0006326808312521
308.7,0.0003441142494665
308.73,0.0002136401538433
308.75,0.000128978814006
308.77,0.0001133453364619
308.8,0.0001076046475418
308.82,0.0001006238475628
308.85,0.0001022773364248
308.88,0.0001010889854034
308.9,0.0001012773905622
308.93,0.0001022414705501
308.95,0.0001024489305218
308.98,0.0001027306659363
309.0,0.0001028254698488
309.02,0.000102844853806
309.05,0.0001028599998464
309.07,0.0001028628968564
309.1,0.0001028647453124
309.12,0.0001028650363635
309.15,0.0001028651661324
309.18,0.0001028652337691
309.2,0.0001028652442369
309.23,0.0001028652490271
309.25,0.0001028652497008
309.27,0.0001028652499793
309.3,0.0001028652500229
309.32,0.0001028652500279
310.55,0.0001028652500288
310.57,0.0001028652500267
310.6,0.0001028652500078
310.62,0.0001028652499582
310.65,0.0001028652498089
310.68,0.0001028652486503
310.7,0.0001028652460628
310.73,0.000102865229052
310.75,0.000102865149043
310.77,0.0001028650086393
310.8,0.0001028642284355
310.82,0.0001028630225428
310.85,0.0001028567408653
310.88,0.0001028486970919
310.9,0.0001028371422636
310.93,0.0001027636884506
310.95,0.0001027016132532
310.98,0.0001023822796322
311.0,0.0001022651505664
311.02,0.0001013833238852
311.05,9.957702199496462e-05
311.07,0.0001017580658629
311.1,0.0001034701957911
311.12,0.0001199593995723
311.15,0.0001570545307782
311.18,0.0002045272926085
311.2,0.0003091480586154
311.23,0.0004557104573583
311.25,0.00068517822465
311.27,0.0010699715227219
311.3,0.0015791434130367
311.32,0.0022552240412516
311.35,0.0030405482971371
311.38,0.0039070367277566
311.4,0.004758614292539
311.43,0.0055175987656683
311.45,0.0060864532476821
311.48,0.0064006977739596
311.5,0.0064057192456164
311.52,0.0061698891195936
311.55,0.0056545402855725
311.57,0.004940563494116
311.6,0.0041057470918697
311.62,0.0032406121464678
311.65,0.0024218632678156
311.68,0.0017284778301332
311.7,0.0011592855400262
311.73,0.0007569180397216
311.75,0.0004598295166087
311.77,0.0003170228940953
311.8,0.0002368406038192
311.82,0.0002541104349128
311.85,0.0003464800206845
311.88,0.0006324341566444
311.9,0.0011627910845253
311.93,0.0018674328001012
311.95,0.0030174336390341
311.98,0.0045057526626489
312.0,0.0065947328930331
312.02,0.0091144261494427
312.05,0.0120760812398134
312.07,0.0154632684068814
312.1,0.0189221908833322
312.12,0.0223197529918399
312.15,0.0253022700144575
312.18,0.0276328494311588
312.2,0.029340167580083
312.23,0.0302868839507209
312.25,0.0307029902449068
312.27,0.030348066462525
312.3,0.0296141727477734
312.32,0.0283936705653499
312.35,0.0267737864943411
312.38,0.0246311417311468
312.4,0.022057705685226
312.43,0.0192853968332518
312.45,0.0162786143047414
312.48,0.0133471408082993
312.5,0.0105212688015143
312.52,0.0079332983519172
312.55,0.0057925922206376
312.57,0.0039753111938166
312.6,0.0026549647842398
312.62,0.0015956318035411
312.65,0.0008938915737308
312.68,0.0005222175610369
312.7,0.0002645704627293
312.73,0.0001689198651626
312.75,0.0001048514857331
312.77,0.0001022256019276
312.8,0.0001026990888807
312.82,9.91108540709181e-05
312.85,0.0001017008022096
312.88,0.0001012594421234
312.9,0.0001016175646366
312.93,0.0001024069168305
312.95,0.0001025791518044
312.98,0.0001027770821127
313.0,0.0001028403499836
313.02,0.0001028529407268
313.05,0.000102861869552
313.07,0.000102863136158
313.1,0.0001028618089765
313.12,0.0001028586570337
313.15,0.0001028533828167
313.18,0.0001028205553986
313.2,0.0001027872218382
313.23,0.0001026221308224
313.25,0.0001021843296301
313.27,0.0001020286195165
313.3,0.0001010466799196
313.32,0.0001018010699241
313.35,0.0001012439773768
313.38,0.0001085061349777
313.4,0.0001272729418274
313.43,0.0001492093866022
313.45,0.000208907533599
313.48,0.0002929595632041
313.5,0.0004644788065091
313.52,0.0007044843899639
313.55,0.0010606967400725
313.57,0.0016063151475257
313.6,0.0022942595509194
313.62,0.0031433372883833
313.65,0.0040759158745348
313.68,0.0050115541791303
313.7,0.0058626752464894
313.73,0.0065403871712108
313.75,0.0069812913539989
313.77,0.0070332431321907
313.8,0.0067842611375452
313.82,0.0062452165301297
313.85,0.0054752885687698
313.88,0.0045763514713037
313.9,0.0036304923672556
313.93,0.0027486359805219
313.95,0.0019778988923005
313.98,0.0013873665926451
314.0,0.0009442580015853
314.02,0.0006090042307495
314.05,0.000408316402798
314.07,0.0002631269052345
314.1,0.0001917653059852
314.12,0.0001367529882468
314.15,0.0001104026313503
314.18,0.0001051951860817
314.2,0.0001002388871985
