Wavelength (nm),Normalized
275.48,0.0002002606738287
275.51,0.0002002606368172
275.54,0.0002002606117036
275.58,0.000200260598488
275.61,0.0002002605971703
275.64,0.0002002606077505
275.68,0.0002002604919509
275.71,0.0002002593551576
275.74,0.0002002549884631
275.78,0.0002002381814927
275.81,0.0002001265081121
275.84,0.0001998386371155
275.88,0.0001990933302747
275.91,0.0001957250555823
275.94,0.0001905600913774
275.98,0.0001834419072754
276.01,0.0001615632787938
276.04,0.0001618583272091
276.08,0.0002146338068605
276.11,0.000330308544358
276.14,0.0006703379836328
276.18,0.001299726135136
276.21,0.0022407897352562
276.24,0.0034774580465651
276.28,0.004851373511893
276.31,0.006176339047353
276.34,0.0071098798202637
276.38,0.0074914019391004
276.41,0.0072484346148502
276.44,0.0063739246480289
276.48,0.0051417816928371
276.51,0.0037604808868373
276.54,0.0024634109580358
276.58,0.0014481888933839
276.61,0.0007644319320905
276.64,0.0004065938703627
276.68,0.0002157488355527
276.71,0.0001565479679833
276.74,0.0001716025084449
276.78,0.0001774520868139
276.81,0.0001872246430879
276.84,0.0001962211589328
276.88,0.0001985402517931
276.91,0.0001996287726895
276.94,0.0002001353711223
276.98,0.0002002244029159
277.01,0.0002002512598515
277.04,0.0002002594113869
277.08,0.0002002603825014
277.11,0.0002002605864855
277.14,0.0002002606290726
277.18,0.0002002606324932
277.21,0.000200260633006
277.24,0.0002002606330813
277.28,0.0002002606330853
277.31,0.0002002606330858
281.98,0.0002002606330856
282.01,0.0002002606330812
282.04,0.0002002606330473
282.08,0.00020026063279
282.11,0.0002002606290233
282.14,0.000200260608054
282.18,0.0002002604921403
282.21,0.0002002593296494
282.24,0.0002002547475627
282.28,0.0002002365817054
282.31,0.0002001108901034
282.34,0.0001997705625582
282.38,0.0001988368663792
282.41,0.0001943576852574
282.44,0.0001867368452202
282.48,0.000174363435586
282.51,0.000132731180263
282.54,0.0001127518681466
282.58,0.0001568778741524
282.61,0.0002560566990782
282.64,0.0007445993905961
282.68,0.0018005168117524
282.71,0.0035191065885357
282.74,0.0061248366800234
282.78,0.0094193196597287
282.81,0.0130767969697779
282.84,0.0163285281866885
282.88,0.0186024969119904
282.91,0.0194915542361022
282.94,0.0186024969119904
282.98,0.0163285281866885
283.01,0.0130767969697779
283.04,0.0094193196597287
283.08,0.0061248366800234
283.11,0.0035191065885357
283.14,0.0018005168117524
283.18,0.0007445993905961
283.21,0.0002560566990782
283.24,0.0001568778741524
283.28,0.0001127518681466
283.31,0.000132731180263
283.34,0.000174363435586
283.38,0.0001867368452202
283.41,0.0001943576852574
283.44,0.0001988368663792
283.48,0.0001997705625582
283.51,0.0002001108901034
283.54,0.0002002365817054
283.58,0.0002002547475627
283.61,0.0002002593296494
283.64,0.0002002604921403
283.68,0.000200260608054
283.71,0.0002002606290233
283.74,0.00020026063279
283.78,0.0002002606330473
283.81,0.0002002606330812
283.84,0.0002002606330856
293.54,0.0002002606330853
293.58,0.0002002606330818
293.61,0.0002002606330211
293.64,0.0002002606326282
293.68,0.0002002606300984
293.71,0.0002002605994308
293.74,0.0002002604540014
293.78,0.0002002597585182
293.81,0.0002002537836797
293.84,0.0002002333586125
293.88,0.0002001619839163
293.91,0.0001997251105076
293.94,0.0001986848691186
293.98,0.0001961562636637
294.01,0.0001850023064679
294.04,0.0001686001758888
294.08,0.0001466075681403
294.11,7.400657106082647e-05
294.14,6.895668033987823e-05
294.18,0.0002240037686527
294.21,0.0005353832709367
294.24,0.0016092126481503
294.28,0.0037346945260779
294.31,0.0070391011732507
294.34,0.0118451147449104
294.38,0.0177709042807014
294.41,0.0242272673871615
294.44,0.0299028433732687
294.48,0.0338516607087679
294.51,0.0353978526162635
294.54,0.0338516607087679
294.58,0.0299028433732687
294.61,0.0242272673871615
294.64,0.0177709042807014
294.68,0.0118451147449104
294.71,0.0070391011732507
294.74,0.0037346945260779
294.78,0.0016092126481503
294.81,0.0005353832709367
294.84,0.0002240037686527
294.88,6.895668033987823e-05
294.91,7.400590535600477e-05
294.94,0.0001466077345665
294.98,0.0001686009895281
295.01,0.0001850035796958
295.04,0.0001961578176515
