Wavelength (nm),Normalized
244.82,0.0015061391782338
244.84,0.0015061372146096
244.87,0.0015061358839868
244.89,0.0015061351863655
244.92,0.0015061351217457
244.94,0.0015061356901274
244.97,0.0015061325509535
244.99,0.0015061089344541
245.02,0.0015060555720662
245.04,0.0015057178314501
245.07,0.0015050983680964
245.09,0.001501776826997
245.12,0.0014970560101637
245.14,0.0014752673197382
245.17,0.001454298960136
245.19,0.0013665734604552
245.22,0.001341177301156
245.24,0.0011930885896831
245.27,0.0014890143954325
245.29,0.0019284877628887
245.32,0.0040589954874712
245.34,0.0076054794514352
245.37,0.0150179369142117
245.39,0.0259825956675664
245.42,0.0420402310501525
245.44,0.0620818249899522
245.47,0.0844150965238223
245.49,0.1066571977161916
245.52,0.1245771852564769
245.54,0.1358094924550228
245.57,0.1377136905808585
245.59,0.1300175656836997
245.62,0.114560952565702
245.64,0.09343656646284
245.67,0.0709368182727952
245.69,0.0495959286606902
245.72,0.0318171309591657
245.74,0.0189576929474642
245.77,0.0099916692533688
245.79,0.0053161407837682
245.82,0.0024602988582575
245.84,0.0016805068172884
245.87,0.0011985262031004
245.89,0.0013217041567351
245.92,0.0013298052273205
245.94,0.0014369879225289
245.97,0.0014626883049956
245.99,0.001492792125877
246.02,0.0014994754611767
246.04,0.0015044840218947
246.07,0.0015054473074929
246.09,0.0015059975421745
246.12,0.001506087416957
246.14,0.0015061288080664
246.17,0.0015061345050454
246.19,0.0015061366770756
246.22,0.0015061369278751
246.24,0.0015061370081779
246.27,0.0015061370159281
246.29,0.0015061370180323
246.32,0.0015061370182015
246.34,0.0015061370182407
246.37,0.0015061370182434
246.39,0.0015061370182439
246.42,0.0015061370182439
246.44,0.0015061370182439
246.47,0.0015061370182439
246.49,0.0015061370182439
246.52,0.001506137018244
246.54,0.001506137018244
246.57,0.001506137018244
246.59,0.001506137018244
246.62,0.001506137018244
246.64,0.001506137018244
246.67,0.0015061370182439
246.69,0.0015061370182431
246.72,0.001506137018239
246.74,0.0015061370181776
246.77,0.0015061370179122
246.79,0.0015061370146074
246.82,0.001506137002394
246.84,0.0015061368751969
246.87,0.0015061364756889
246.89,0.00150613298757
246.92,0.0015061237468975
246.94,0.001506055925236
246.97,0.001505906617336
246.99,0.0015049808930151
247.02,0.0015033267331436
247.04,0.0014945918461492
247.07,0.0014825676449362
247.09,0.0014275174713227
247.12,0.0013771598917781
247.14,0.0011653086418856
247.17,0.001119979578317
247.19,0.0007968336726518
247.22,0.0015870530955454
247.24,0.0027827167772172
247.27,0.0080802204826536
247.29,0.0168406531564141
247.32,0.0348129670980768
247.34,0.0611864723110949
247.37,0.0994933930589412
247.39,0.1470531643775786
247.42,0.1998339340411674
247.44,0.2522389077122294
247.47,0.2943937830234648
247.49,0.3207731096232669
247.52,0.3252478930791201
247.54,0.307192938713998
247.57,0.2708620860181607
247.59,0.2211347492089971
247.62,0.1680097890097287
247.64,0.1174532981195888
247.67,0.0751135860543609
247.69,0.0442716989003644
247.72,0.0226029376135608
247.74,0.0110521422999247
247.77,0.0039624486384796
247.79,0.0017496437001988
247.82,0.0007371473203076
247.84,0.0013069221107255
247.87,0.0033306827725974
247.89,0.0069707842574463
247.92,0.0146098906056329
247.94,0.0261009665626384
247.97,0.0436609976178626
247.99,0.0662214729102915
248.02,0.0925842366814666
248.04,0.1201320211891972
248.07,0.1441064765630168
248.09,0.1614605449824646
248.12,0.1682637850744913
248.14,0.163567493707733
248.17,0.1484850460447288
248.19,0.1250782384067255
248.22,0.0982863858110165
248.24,0.0712519705287666
248.27,0.0476388913110333
248.29,0.0294579341544091
248.32,0.0162513425647993
248.34,0.0086925562503059
248.37,0.0039224904895354
248.39,0.0022554024959505
248.42,0.0012546992448035
248.44,0.0012923821789432
248.47,0.0012400472527968
248.49,0.0013924827366267
248.52,0.0014277366255196
248.54,0.0014803064675792
248.57,0.0014923524377378
248.59,0.0015024730837816
248.62,0.0015045151274182
248.64,0.0015057843434087
248.67,0.0015060043613003
248.69,0.001506113338413
248.72,0.0015061293468573
248.74,0.0015061358913639
248.77,0.0015061367017442
248.79,0.001506136979955
248.82,0.001506137008888
248.84,0.0015061370173112
248.87,0.0015061370180452
248.89,0.0015061370182276
248.92,0.0015061370182409
248.94,0.0015061370182437
248.97,0.0015061370182439
248.99,0.0015061370182439
249.02,0.0015061370182439
249.04,0.0015061370182439
249.07,0.0015061370182439
249.09,0.0015061370182439
249.12,0.0015061370182439
249.14,0.001506137018244
249.17,0.001506137018244
249.19,0.001506137018244
249.22,0.001506137018244
249.24,0.001506137018244
249.27,0.001506137018244
249.29,0.001506137018244
249.32,0.001506137018244
249.34,0.001506137018244
249.37,0.001506137018244
249.39,0.001506137018244
249.42,0.001506137018244
249.44,0.0015061370182439
249.47,0.0015061370182433
249.49,0.0015061370182344
249.52,0.0015061370181927
249.54,0.0015061370176234
249.57,0.0015061370153372
249.59,0.0015061369891135
249.62,0.0015061368989801
249.64,0.0015061360299784
249.67,0.0015061334892284
249.69,0.0015061128469191
249.72,0.0015060620163418
249.74,0.0015057127733383
249.77,0.0015050004137884
249.79,0.0015008386612603
249.82,0.0014940097584103
249.84,0.0014597279469029
249.87,0.0014175107067637
249.89,0.0012307400713301
249.92,0.0010932635055538
249.94,0.0005011021845578
249.97,0.0005908333175159
249.99,0.0001752733546756
250.02,0.0034781101652633
250.04,0.0088300974854932
250.07,0.0260765048217358
250.09,0.0537453401907398
250.12,0.1049008513396097
250.14,0.1770581542362681
250.17,0.2752623428750329
250.19,0.3917133719493151
250.22,0.5134998753630621
250.24,0.6270133133058627
250.27,0.7097629705204126
250.29,0.750799922327569
250.32,0.7405728966868216
250.34,0.6805032809786411
250.37,0.5843227757657599
250.39,0.4645554540231429
250.42,0.3433998460379485
250.44,0.2336359211004126
250.47,0.1445560660256189
250.49,0.0825425099846741
250.52,0.0398170213208608
250.54,0.0184741759218936
250.57,0.005403063611774
250.59,0.0021291739914671
250.62,0.0
250.64,0.0006403990790892
250.67,0.0006913156593594
250.69,0.0011893611525623
250.72,0.0013065600285221
250.74,0.001444637598117
250.77,0.0014751615043394
250.79,0.0014983612633614
