Wavelength (nm),Normalized
254.03,0.0015304496101755
254.06,0.0015304487005281
254.09,0.0015304480843819
254.12,0.001530447761737
254.15,0.0015304477325934
254.18,0.0015304479969511
254.22,0.001530445240935
254.25,0.0015304321168065
254.28,0.0015303767755043
254.31,0.0015301707004626
254.34,0.0015289149159018
254.37,0.0015260638738852
254.4,0.001519805304544
254.43,0.0015080665722698
254.46,0.0014913641374127
254.5,0.0014801893408778
254.53,0.0015072446389125
254.56,0.001641262655012
254.59,0.0019278911755714
254.62,0.0026551066636731
254.65,0.0039024654473454
254.68,0.0056386889610799
254.71,0.0076800586929728
254.75,0.0097060443921873
254.78,0.0113306991934357
254.81,0.0122108641709286
254.84,0.0121764912467529
254.87,0.0111431338830033
254.9,0.0093420614277021
254.93,0.0072966659964104
254.96,0.0053179999968903
255.0,0.0036869091189925
255.03,0.0025351112985956
255.06,0.0018508588863924
255.09,0.0015302047634405
255.12,0.0014437206108563
255.15,0.0014824737268706
255.18,0.0014977556256306
255.21,0.0015132250120133
255.24,0.0015228654154485
255.28,0.0015275705922329
255.31,0.0015294918696014
255.34,0.0015301668166013
255.37,0.0015303741242845
255.4,0.0015304312385999
255.43,0.0015304466761137
255.46,0.0015304482717607
255.49,0.0015304485579731
255.53,0.0015304486036271
255.56,0.0015304486101195
255.59,0.0015304486109427
255.62,0.0015304486110343
255.9,0.0015304486110045
255.93,0.0015304486106551
255.96,0.0015304486076753
255.99,0.0015304485849021
256.02,0.0015304484294119
256.06,0.0015304474820714
256.09,0.0015304423417394
256.12,0.0015304174975024
256.15,0.0015302140167343
256.18,0.0015295736101975
256.21,0.0015275909304854
256.24,0.0015220940168995
256.27,0.0015089381423295
256.31,0.0014826099179087
256.34,0.0014417009977689
256.37,0.0014044362353889
256.4,0.0014377279130321
256.43,0.0015311263591466
256.46,0.0022984712292854
256.49,0.0040837981472842
256.52,0.0071557495555241
256.55,0.0115361313676615
256.59,0.0168666899659579
256.62,0.0223981700459742
256.65,0.0271326689080534
256.68,0.0302291330611617
256.71,0.0306437174863716
256.74,0.0282825439412011
256.77,0.0240098804068558
256.8,0.0186112543090325
256.84,0.0131112754294559
256.87,0.0083653098163258
256.9,0.0048684802864496
256.93,0.0027157491496798
256.96,0.0017004239695037
256.99,0.0014874190646614
257.02,0.0014019701886792
257.05,0.0014265415671383
257.09,0.0014698961790908
257.12,0.0015014722951425
257.15,0.0015184917412281
257.18,0.0015260883722395
257.21,0.0015290776033479
257.24,0.0015302284242176
257.27,0.0015303968746178
257.3,0.0015304377792771
257.33,0.0015304465863786
257.37,0.0015304482728748
257.4,0.0015304485605399
257.43,0.0015304486042888
257.46,0.0015304486102324
257.49,0.0015304486109571
260.3,0.0015304486110316
260.33,0.0015304486108111
260.36,0.0015304486090384
260.39,0.0015304485955465
260.42,0.0015304485029212
260.45,0.0015304479332224
260.49,0.0015304447950071
260.52,0.0015304293537835
260.55,0.0015303615809151
260.58,0.0015298611768838
260.61,0.0015284413163885
260.64,0.00152445833472
260.67,0.0015144567976947
260.7,0.001492940891097
260.74,0.001455168751477
260.77,0.0014082281903582
260.8,0.0013949989640662
260.83,0.0015310332027484
260.86,0.0018333342378411
260.89,0.0030994005682529
260.92,0.005702206070517
260.95,0.0098659407175562
260.98,0.0155074677864479
261.02,0.0221729549002669
261.05,0.0291306057109373
261.08,0.0355947144487363
261.11,0.0409526514211471
261.14,0.0450192929629298
261.17,0.0477416439542576
261.2,0.0496514262031533
261.23,0.0505426844356826
261.27,0.0501811336218158
261.3,0.0482121129291279
261.33,0.0443588811849621
261.36,0.0386664221415246
261.39,0.0315507136169203
261.42,0.0243454609945844
261.45,0.0185644329718318
261.48,0.0154054342180739
261.51,0.0155111447527078
261.55,0.0187120864288735
261.58,0.0240471004201972
261.61,0.0300227672110523
261.64,0.0352054317803292
261.67,0.0377394181207334
261.7,0.0369393719516478
261.73,0.0332148968960556
261.76,0.0273383945159395
261.8,0.0205151163060905
261.83,0.0139898124724138
261.86,0.008742877335096
261.89,0.0052734060097796
261.92,0.0037657831245889
261.95,0.0039415097276167
261.98,0.0048261602498247
262.01,0.0061484464833846
262.05,0.0074785541930839
262.08,0.0084720266475043
262.11,0.0088999150238444
262.14,0.008670415772358
262.17,0.0078464042719202
262.2,0.0065702465282653
262.23,0.0051966838210875
262.26,0.0039172605085003
262.29,0.0028913141986809
262.33,0.0021790762831085
262.36,0.001756937382012
262.39,0.001552128225056
262.42,0.0014809058517828
262.45,0.0014767233443613
262.48,0.0014962045102777
262.51,0.0014872632710184
262.54,0.0014615896284296
262.58,0.0014225769946002
262.61,0.0013984012365429
262.64,0.001472956359275
262.67,0.0015742633220102
262.7,0.0025508324605037
262.73,0.0049149938198239
262.76,0.0092086790852935
262.79,0.0157915870129747
262.83,0.0246002517384692
262.86,0.034941063064105
262.89,0.0454927001235545
262.92,0.0545524996687028
262.95,0.0607090637562934
262.98,0.0621494932842954
263.01,0.0592786548530697
263.04,0.0526863283079272
263.07,0.043757207461073
263.11,0.0340878921870874
263.14,0.0250830700748621
263.17,0.0176468978640834
263.2,0.0121315575335181
263.23,0.008391291718224
263.26,0.0061170030202196
263.29,0.0043282955796577
263.32,0.0030952954480252
263.36,0.0022831283004144
263.39,0.0017909331740081
263.42,0.001523480004267
263.45,0.001346645102176
263.48,0.0012705453213047
263.51,0.0013221606485722
263.54,0.001605872378245
263.57,0.002430816399821
263.61,0.0041866438738245
263.64,0.0072615009424874
