Wavelength (nm),Normalized
237.05,0.002769090943579
237.08,0.002769090943535
237.11,0.0027690909435049
237.14,0.0027690909434888
237.17,0.0027690909434865
237.2,0.0027690909434982
237.23,0.0027690909431188
237.26,0.0027690909388482
237.28,0.0027690908966461
237.31,0.0027690905307314
237.34,0.0027690877484541
237.37,0.0027690692166053
237.4,0.0027689612355883
237.43,0.0027684121032223
237.46,0.0027659816209965
237.49,0.0027566471295582
237.52,0.0027257870406507
237.55,0.0026387906848462
237.58,0.0024339131890488
237.61,0.0023482953472471
237.64,0.0020294976440716
237.67,0.001748434639247
237.7,0.0024178445670251
237.73,0.0059574798645186
237.75,0.0152897459318509
237.78,0.0335508713668168
237.81,0.0625686076304214
237.84,0.1012323559995628
237.87,0.1446842147722389
237.9,0.1852393563486031
237.93,0.2139313931055638
237.96,0.2243145543380088
237.99,0.2139313931055638
238.02,0.1852393563486031
238.05,0.1446842147722389
238.08,0.1012323559995628
238.11,0.0625686076304214
238.14,0.0335508713668168
238.17,0.0152897459318509
238.19,0.0059574798645186
238.22,0.0024178445670251
238.25,0.001748434639247
238.28,0.0020294976440716
238.31,0.0023482953472471
238.34,0.0024339131890488
238.37,0.0026387906848462
238.4,0.0027257870406507
238.43,0.0027566471295582
238.46,0.0027659816209965
238.49,0.0027684121032223
238.52,0.0027689612355883
238.55,0.0027690692166053
238.58,0.0027690877484541
238.61,0.0027690905307314
238.64,0.0027690908966461
238.66,0.0027690909388482
238.69,0.0027690909431188
238.72,0.0027690909434982
238.75,0.0027690909435278
238.78,0.0027690909435298
238.81,0.0027690909435299
238.84,0.00276909094353
252.11,0.00276909094353
252.14,0.00276909094353
252.17,0.00276909094353
252.2,0.00276909094353
252.23,0.00276909094353
252.26,0.00276909094353
252.29,0.00276909094353
252.32,0.00276909094353
252.35,0.00276909094353
252.38,0.00276909094353
252.41,0.00276909094353
252.44,0.00276909094353
252.47,0.00276909094353
252.5,0.00276909094353
252.53,0.00276909094353
252.56,0.00276909094353
252.58,0.00276909094353
252.61,0.00276909094353
252.64,0.00276909094353
252.67,0.00276909094353
252.7,0.00276909094353
252.73,0.00276909094353
252.76,0.00276909094353
252.79,0.00276909094353
252.82,0.00276909094353
252.85,0.00276909094353
252.88,0.00276909094353
252.91,0.00276909094353
252.94,0.00276909094353
252.97,0.00276909094353
253.0,0.00276909094353
253.03,0.00276909094353
253.05,0.00276909094353
253.08,0.00276909094353
253.11,0.00276909094353
253.14,0.00276909094353
253.17,0.00276909094353
253.2,0.00276909094353
253.23,0.00276909094353
253.26,0.00276909094353
253.29,0.00276909094353
253.32,0.00276909094353
253.35,0.00276909094353
253.38,0.00276909094353
253.41,0.00276909094353
253.44,0.00276909094353
253.47,0.00276909094353
253.5,0.00276909094353
253.52,0.00276909094353
253.55,0.00276909094353
253.58,0.00276909094353
253.61,0.00276909094353
253.64,0.00276909094353
253.67,0.00276909094353
253.7,0.00276909094353
253.73,0.00276909094353
253.76,0.00276909094353
253.79,0.00276909094353
253.82,0.00276909094353
253.85,0.00276909094353
253.88,0.00276909094353
253.91,0.00276909094353
253.94,0.00276909094353
253.97,0.00276909094353
253.99,0.00276909094353
257.05,0.00276909094353
257.08,0.00276909094353
257.11,0.00276909094353
257.14,0.0027690909435299
257.17,0.0027690909435291
257.2,0.0027690909435201
257.22,0.0027690909434258
257.25,0.0027690909425443
257.28,0.0027690909351671
257.31,0.0027690908799554
257.34,0.0027690905105354
257.37,0.0027690883035631
257.4,0.0027690765381139
257.43,0.0027690206633453
257.46,0.0027687849595296
257.49,0.0027679041002927
257.52,0.0027650009418563
257.55,0.0027617830601328
257.58,0.0027482043648916
257.61,0.0027146241744692
257.64,0.0026513924381298
257.67,0.0025659351209373
257.69,0.0025235658263883
257.72,0.0027141607320861
257.75,0.0035177398302254
257.78,0.0055224193264056
257.81,0.0094152848551859
257.84,0.015732838613583
257.87,0.0245060437661671
257.9,0.0350215707905542
257.93,0.0458022880771575
257.96,0.0549129240529487
257.99,0.0604964552752599
258.02,0.0611053248358895
258.05,0.0571552109704735
258.08,0.0493632791881152
258.11,0.0392849555752158
258.14,0.0288024757263839
258.16,0.0195387911555272
258.19,0.0124513715823763
258.22,0.0077238004567288
258.25,0.004948791689231
258.28,0.003455369891333
258.31,0.0026008739792653
258.34,0.0025191016082988
258.37,0.0025889010524547
258.4,0.0026705486159055
258.43,0.0027242292504202
258.46,0.0027515229278317
258.49,0.002763078931842
258.52,0.0027672742748789
258.55,0.0027686039636297
258.58,0.0027689747357752
258.6,0.002769066207013
258.63,0.0027690862427841
258.66,0.0027690901475305
258.69,0.0027690908248109
258.72,0.0027690909278189
258.75,0.0027690909393794
258.78,0.0027690909430582
258.81,0.0027690909434819
258.84,0.0027690909435256
258.87,0.0027690909435296
258.9,0.0027690909435299
258.93,0.00276909094353
258.96,0.00276909094353
275.76,0.00276909094353
275.78,0.00276909094353
275.81,0.0027690909435299
275.84,0.0027690909435297
275.87,0.0027690909435269
275.9,0.0027690909434971
275.93,0.0027690909432137
275.96,0.0027690909407559
275.99,0.0027690909213991
276.02,0.0027690907830518
276.05,0.0027690898863584
276.08,0.0027690846146321
276.11,0.0027690727567123
276.14,0.0027689951184853
276.17,0.0027686324158122
276.2,0.0027671498421702
276.23,0.002761716606475
276.25,0.0027438744815814
276.28,0.0026915697808503
276.31,0.0025560434520404
276.34,0.0022497413391205
276.37,0.0016640786699615
276.4,0.0007838092730969
276.43,0.0
276.46,0.0007274350656842
276.49,0.0062313037611762
276.52,0.0224550258726885
276.55,0.0634708785637987
276.58,0.1259514079929145
276.61,0.2186357257123064
276.64,0.3453315435146901
276.67,0.5008559486077687
276.69,0.669316694024347
276.72,0.8260791477175308
276.75,0.9437452962410154
276.78,1.0
276.81,0.9846849299149368
276.84,0.90300867758541
276.87,0.7599599482070797
276.9,0.5877688317427494
276.93,0.4153196748142743
276.96,0.2657382890892012
276.99,0.1518934057048712
277.02,0.0758001477445817
277.05,0.0316923889282018
277.08,0.0101048457461682
277.11,0.0018402021965839
277.14,2.810297811177722e-05
277.16,0.0005488120856417
277.19,0.0014735997175876
277.22,0.0021570373168113
277.25,0.0025262542395185
277.28,0.0026792159118308
277.31,0.0027151238093342
277.34,0.0027521497260496
277.37,0.0027642997499206
277.4,0.0027678675696602
277.43,0.0027688081779725
277.46,0.0027690317347731
277.49,0.0027690796946753
277.52,0.0027690890029153
277.55,0.0027690906395851
277.58,0.002769090900252
277.61,0.0027690909379281
277.63,0.0027690909428706
277.66,0.0027690909434594
277.69,0.0027690909435231
277.72,0.0027690909435294
277.75,0.0027690909435299
277.78,0.00276909094353
290.76,0.00276909094353
290.79,0.00276909094353
290.82,0.0027690909435299
290.85,0.0027690909435298
290.88,0.0027690909435283
290.91,0.0027690909435152
290.94,0.002769090943472
290.97,0.0027690909430585
291.0,0.0027690909400511
291.03,0.0027690909203346
291.06,0.0027690908019795
291.08,0.0027690901527454
291.11,0.0027690868931162
291.14,0.0027690719289924
291.17,0.002769009263578
291.2,0.0027687700106586
291.23,0.0027679402732995
291.26,0.0027653313847228
291.29,0.0027579421778003
291.32,0.0027392023524843
291.35,0.0026972593132175
291.38,0.0026166263960051
291.41,0.0026325300752545
291.44,0.0025882187908111
291.47,0.0025983310494413
291.5,0.0029869672195777
291.53,0.0044370411390867
291.55,0.0081073339165718
291.58,0.0156287869154293
291.61,0.0288372539140795
291.64,0.0491927569428486
291.67,0.0770981659440855
291.7,0.1111796571497574
291.73,0.1477111248217507
291.76,0.181672107269792
291.79,0.2074065542330038
291.82,0.220200050158351
291.85,0.217588375620172
291.88,0.1994942732333044
291.91,0.1707822859631489
291.94,0.136147285677284
291.97,0.1008779811201452
292.0,0.06940207799061
292.02,0.044406881698769
292.05,0.026662041323893
292.08,0.0153152050521596
292.11,0.0086952588285779
292.14,0.0049886651709896
292.17,0.0027077906345311
292.2,0.0023469997267068
292.23,0.0023980017530183
292.26,0.0025367619352366
292.29,0.0026486578676646
292.32,0.00271477490197
292.35,0.0027473140849366
292.38,0.0027612433501672
292.41,0.0027665299657336
292.44,0.0027683313827653
292.47,0.0027688855675389
292.49,0.0027690402332547
292.52,0.0027690795071921
292.55,0.0027690885971057
292.58,0.0027690905118162
292.61,0.0027690908709507
292.64,0.0027690909203136
292.67,0.0027690909400335
292.7,0.0027690909430468
292.73,0.0027690909434687
292.76,0.0027690909435228
292.79,0.0027690909435292
292.82,0.0027690909435299
292.85,0.00276909094353
292.88,0.00276909094353
321.8,0.00276909094353
321.83,0.00276909094353
321.86,0.00276909094353
321.89,0.00276909094353
321.92,0.0027690909435299
321.95,0.0027690909435296
321.98,0.0027690909435271
322.01,0.0027690909435204
322.04,0.0027690909434663
322.07,0.0027690909431361
322.1,0.0027690909413012
322.13,0.002769090931836
322.15,0.002769090886451
322.18,0.0027690906842048
322.21,0.0027690898474648
322.24,0.0027690866346375
322.27,0.0027690752150009
322.3,0.002769037633538
322.33,0.0027689236111449
322.36,0.0027686055911198
322.39,0.0027677941562837
322.42,0.0027659212962227
322.45,0.0027620500561509
322.48,0.0027621302151759
322.51,0.0027572979907855
322.54,0.0027496859809873
322.57,0.0027494337559262
322.6,0.0027840986289348
322.62,0.0029128919572236
322.65,0.0032417609271541
322.68,0.0039340278527787
322.71,0.0052059786846204
322.74,0.0072952652281322
322.77,0.0104013432375429
322.8,0.0145812338082767
322.83,0.0197010571908151
322.86,0.0253688264836536
322.89,0.0309647579749617
322.92,0.0357339796059278
322.95,0.0387800464556944
322.98,0.0399696107618379
323.01,0.0390659187233325
323.04,0.0361897981783876
323.07,0.0317901396623941
323.09,0.0265194908787237
323.12,0.0210742619425247
323.15,0.0160321893234941
323.18,0.0117581464497963
323.21,0.0083733356007001
323.24,0.0058029872224313
323.27,0.0042795610093554
323.3,0.0034158680427245
323.33,0.0029834055743515
323.36,0.0028002369269133
323.39,0.0027420438497193
323.42,0.0027357719477765
323.45,0.002745010553611
323.48,0.0027551124160614
323.51,0.0027620565962322
323.54,0.0027659298184048
323.56,0.00276780358975
323.59,0.002768614847181
323.62,0.0027689315974757
323.65,0.0027690432571258
323.68,0.0027690773827138
323.71,0.0027690842533194
323.74,0.0027690891991879
323.77,0.0027690905209353
323.8,0.00276909084824
323.83,0.0027690909235352
323.86,0.0027690909396205
323.89,0.0027690909428181
323.92,0.0027690909434092
323.95,0.0027690909435109
323.98,0.0027690909435271
324.01,0.0027690909435296
324.03,0.0027690909435299
324.06,0.00276909094353
324.09,0.00276909094353
324.12,0.00276909094353
350.67,0.00276909094353
350.7,0.00276909094353
350.73,0.0027690909435299
350.76,0.0027690909435296
350.79,0.0027690909435287
350.82,0.0027690909435214
350.85,0.0027690909434757
350.88,0.0027690909432113
350.91,0.0027690909417738
350.93,0.0027690909344168
350.96,0.002769090898991
350.99,0.0027690907386055
351.02,0.0027690900552784
351.05,0.0027690873197962
351.08,0.0027690770493304
351.11,0.0027690408209284
351.14,0.0027689211921288
351.17,0.002768551201746
351.2,0.0027674847957722
351.23,0.0027646194589082
351.26,0.0027625939673989
351.29,0.0027525486663613
351.32,0.0027272400288768
351.35,0.002675875458912
351.38,0.0025877004994521
351.4,0.0024675110306005
351.43,0.0023754450543487
351.46,0.002505859221838
351.49,0.0033383002639517
351.52,0.0058424142546211
351.55,0.0117392370965304
351.58,0.0237115885649925
351.61,0.0455118457779283
351.64,0.0816084816048366
351.67,0.1365458173203123
351.7,0.2169331755594884
351.73,0.3151730283712
351.76,0.4297929544931358
351.79,0.5549970626122149
