Wavelength (nm),Normalized
228.1,0.0042250105631299
228.12,0.0042249878136657
228.15,0.0042249723727656
228.18,0.0042249642404297
228.2,0.004224963416658
228.22,0.0042249699014505
228.25,0.0042248696843625
228.28,0.0042246094573513
228.3,0.004222755614707
228.32,0.0042188339307618
228.35,0.0042096709886088
228.38,0.0041548784328622
228.4,0.0039597760823178
228.43,0.0037426869082593
228.45,0.0035224825047584
228.47,0.0023028022554527
228.5,0.002239912865073
228.53,0.0011445555707975
228.55,0.0022908705634924
228.57,0.0200265934959877
228.6,0.059598271053829
228.62,0.1201218385176089
228.65,0.2163016054404983
228.68,0.3543608191619989
228.7,0.5200402926229848
228.72,0.6973872808539447
228.75,0.8590736598247667
228.78,0.9624329112164648
228.8,1.0
228.82,0.9611576164887312
228.85,0.8505680962579278
228.88,0.6881777186102441
228.9,0.5109129510270256
228.93,0.3461019175383842
228.95,0.2096973631138315
228.97,0.1159584748124931
229.0,0.0586481952249762
229.03,0.0231070975252562
229.05,0.0101854397515149
229.07,0.0017384466803743
229.1,0.0
229.12,0.0023348314462313
229.15,0.0035521344192098
229.18,0.0037664315565679
229.2,0.0039740834746679
229.22,0.0041562185794382
229.25,0.0041945138995951
229.28,0.0042185584041231
229.3,0.0042238577212714
229.32,0.0042246094573489
229.35,0.0042248696843508
229.38,0.0042249699014322
229.4,0.0042249837195642
229.43,0.0042249850600573
229.45,0.0042249853805713
229.47,0.0042249854637366
229.5,0.0042249854709575
230.57,0.0042249854714323
230.6,0.0042249854715238
230.62,0.0042249854715286
230.65,0.0042249854715293
230.68,0.0042249854715294
230.7,0.0042249854715294
230.72,0.0042249854715294
230.75,0.0042249854715294
230.78,0.0042249854715294
230.8,0.0042249854715294
230.82,0.0042249854715294
230.85,0.0042249854715294
230.88,0.0042249854715294
230.9,0.0042249854715294
230.93,0.0042249854715294
230.95,0.0042249854715294
230.97,0.0042249854715294
231.0,0.0042249854715294
231.03,0.0042249854715294
231.05,0.0042249854715294
231.07,0.0042249854715294
231.1,0.0042249854715294
231.12,0.0042249854715294
231.15,0.0042249854715294
231.18,0.0042249854715294
231.2,0.0042249854715294
231.22,0.0042249854715294
231.25,0.0042249854715294
231.28,0.0042249854715294
231.3,0.0042249854715294
231.32,0.0042249854715294
231.35,0.0042249854715294
231.38,0.0042249854715294
231.4,0.0042249854715294
231.43,0.0042249854715294
231.45,0.0042249854715294
231.47,0.0042249854715294
231.5,0.0042249854715294
231.53,0.0042249854715294
231.55,0.0042249854715294
231.57,0.0042249854715294
231.6,0.0042249854715294
231.62,0.0042249854715294
231.65,0.0042249854715294
231.68,0.0042249854715294
231.7,0.0042249854715294
231.72,0.0042249854715294
231.75,0.0042249854715294
231.78,0.0042249854715294
231.8,0.0042249854715294
231.82,0.0042249854715294
231.85,0.0042249854715294
231.88,0.0042249854715294
231.9,0.0042249854715294
231.93,0.0042249854715294
231.95,0.0042249854715294
231.97,0.0042249854715294
232.0,0.0042249854715294
232.03,0.0042249854715294
232.05,0.0042249854715294
232.07,0.0042249854715294
232.1,0.0042249854715294
232.12,0.0042249854715294
232.15,0.0042249854715294
232.18,0.0042249854715294
232.2,0.0042249854715294
232.22,0.0042249854715294
232.25,0.0042249854715294
232.28,0.0042249854715294
232.3,0.0042249854715294
232.32,0.0042249854715294
232.35,0.0042249854715294
232.38,0.0042249854715294
232.4,0.0042249854715294
232.43,0.0042249854715294
232.45,0.0042249854715294
232.47,0.0042249854715294
232.5,0.0042249854715294
232.53,0.0042249854715294
232.55,0.0042249854715294
232.57,0.0042249854715294
232.6,0.0042249854715294
232.62,0.0042249854715294
232.65,0.0042249854715294
232.68,0.0042249854715294
232.7,0.0042249854715294
232.72,0.0042249854715294
232.75,0.0042249854715294
232.78,0.0042249854715294
232.8,0.0042249854715294
236.97,0.0042249854715294
237.0,0.0042249854715294
237.03,0.0042249854715294
237.05,0.0042249854715294
237.07,0.0042249854715294
237.1,0.0042249854715294
237.12,0.0042249854715294
237.15,0.0042249854715294
237.18,0.0042249854715294
237.2,0.0042249854715294
237.22,0.0042249854715294
237.25,0.0042249854715294
237.28,0.0042249854715294
237.3,0.0042249854715294
237.32,0.0042249854715294
237.35,0.0042249854715294
237.38,0.0042249854715294
237.4,0.0042249854715294
237.43,0.0042249854715294
237.45,0.0042249854715294
237.47,0.0042249854715294
237.5,0.0042249854715294
237.53,0.0042249854715294
237.55,0.0042249854715294
237.57,0.0042249854715294
237.6,0.0042249854715294
237.62,0.0042249854715294
237.65,0.0042249854715294
237.68,0.0042249854715294
237.7,0.0042249854715294
237.72,0.0042249854715294
237.75,0.0042249854715294
237.78,0.0042249854715294
237.8,0.0042249854715294
237.82,0.0042249854715294
237.85,0.0042249854715294
237.88,0.0042249854715294
237.9,0.0042249854715294
237.93,0.0042249854715294
237.95,0.0042249854715294
237.97,0.0042249854715294
238.0,0.0042249854715294
238.03,0.0042249854715294
238.05,0.0042249854715294
238.07,0.0042249854715294
238.1,0.0042249854715294
238.12,0.0042249854715294
238.15,0.0042249854715294
238.18,0.0042249854715294
238.2,0.0042249854715294
238.22,0.0042249854715294
238.25,0.0042249854715294
238.28,0.0042249854715294
238.3,0.0042249854715294
238.32,0.0042249854715294
238.35,0.0042249854715294
238.38,0.0042249854715294
238.4,0.0042249854715294
256.52,0.0042249854715294
256.55,0.0042249854715294
256.57,0.0042249854715294
256.6,0.0042249854715294
256.62,0.0042249854715294
256.65,0.0042249854715294
256.68,0.0042249854715294
256.7,0.0042249854715294
256.73,0.0042249854715294
256.75,0.0042249854715294
